GitHub Repo,Engineered ML Project,Stars,Commits,Lines of Code,Architecture,Community_Converted,Community,Continuous Integration_Converted,Continuous Integration,Documentation_Converted,Documentation,History_Converted,History,Issues_Converted,Issues,License_Converted,License,Unit Testing_Converted,Unit Testing,ComplexContainerComprehension,ComplexLambdaExpression,LargeClass,LongBaseClassList,LongMessageChain,LongMethod,LongParameterList,LongScopeChaining,LongTernaryConditionalExpression,MultiplyNestedContainer,Normalized_ComplexContainerComprehension,Normalized_ComplexLambdaExpression,Normalized_LargeClass,Normalized_LongBaseClassList,Normalized_LongMessageChain,Normalized_LongMethod,Normalized_LongParameterList,Normalized_LongScopeChaining,Normalized_LongTernaryConditionalExpression,Normalized_MultiplyNestedContainer,Architecture_Converted
bethgelab/foolbox,Y,1474,1538,7631,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/bethgelab/foolbox/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/bethgelab/foolbox/issues/498 and https://github.com/bethgelab/foolbox/issues/545 but some are closed without resolving",0,"There is no license to be found, either in the form of a license file or written inside the source code file.",1,There are many files related to testing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
bhoov/exbert,Y,283,138,60137,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/bhoov/exbert/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/bhoov/exbert/issues/7 and https://github.com/bhoov/exbert/issues/10",1,https://github.com/bhoov/exbert/blob/master/LICENSE is provided.,1,There are many files related to testing,332.0,16.0,453.0,441.0,1839.0,1829.0,1829.0,19.0,377.0,2481.0,0.1027863777089783,0.0119047619047619,0.0523457360758031,0.0510948905109489,0.058654674193857,0.0889981022821273,0.0889981022821273,0.0100316789862724,0.4111232279171211,0.0557653405259608,21
bindsnet/bindsnet,Y,659,1317,8976,The source code of the project exists as ad-hoc scripts,1,https://github.com/BindsNET/bindsnet/graphs/contributors shows that there are multiple contributors.,1,The project uses Travis CI,0,Most of the functions in the source code are not documented.,1.0,Little evidence of sustained commit activity with 17 commits last month,1,"The project maintainers respond to issues, as evidenced by https://github.com/BindsNET/bindsnet/issues/345 and https://github.com/BindsNET/bindsnet/issues/317.",1,https://github.com/BindsNET/bindsnet/blob/master/LICENSE is provided.,1,There are many files related to testing.,26.0,17.0,10.0,3.0,81.0,31.0,31.0,0.0,10.0,347.0,0.0080495356037151,0.0126488095238095,0.0011555350127108,0.0003475842891901,0.0025834848339871,0.0015084424115614,0.0015084424115614,0.0,0.0109051254089422,0.0077995055068554,18
bitextor/bitextor,Y,140,2578,3705,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/bitextor/bitextor/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity until recently,1,"The project maintainers respond to issues, as evidenced by https://github.com/bitextor/bitextor/issues/169 and https://github.com/bitextor/bitextor/issues/175",1,https://github.com/bitextor/bitextor/blob/master/document-aligner/LICENSE is provided.,1,There are files related to testing,8.0,1.0,2.0,2.0,33.0,44.0,44.0,0.0,4.0,208.0,0.0024767801857585,0.0007440476190476,0.0002311070025421,0.00023172285946,0.001052530858291,0.0021410150357646,0.0021410150357646,0.0,0.0043620501635768,0.0046752079118903,21
bloodaxe/pytorch-toolbelt,Y,753,467,9912,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/BloodAxe/pytorch-toolbelt/graphs/contributors shows that there are multiple contributors but mainly author,1,The project uses Travis CI,0,Most of the functions in the source code are not documented.,1.0,There are only 2 commits in the past month however there seems to be evidence of sustained commit activity as the commits are quite stable,1,"The project maintainers (mainly author) respond to issues, as evidenced by https://github.com/BloodAxe/pytorch-toolbelt/issues/4 and https://github.com/BloodAxe/pytorch-toolbelt/issues/7.",1,https://github.com/BloodAxe/pytorch-toolbelt/blob/develop/LICENSE is provided.,1,There are many files related to testing.,10.0,0.0,38.0,38.0,87.0,160.0,160.0,1.0,5.0,157.0,0.0030959752321981,0.0,0.0043910330483013,0.0044027343297416,0.0027748540809491,0.0077855092209624,0.0077855092209624,0.0005279831045406,0.0054525627044711,0.0035288828950325,21
brainiak/brainiak,Y,192,376,19127,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/brainiak/brainiak/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/brainiak/brainiak/issues/448 and https://github.com/brainiak/brainiak/issues/456",1,https://github.com/brainiak/brainiak/blob/master/LICENSE is provided.,1,There are many files related to testing,126.0,27.0,34.0,28.0,763.0,526.0,526.0,8.0,21.0,3234.0,0.0390092879256966,0.0200892857142857,0.003928819043217,0.0032441200324412,0.0243357892386693,0.0255948615639141,0.0255948615639141,0.0042238648363252,0.0229007633587786,0.0726904922454484,21
bricewalker/hey-jetson,Y,137,307,3314,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/bricewalker/Hey-Jetson/graphs/contributors shows that there are multiple contributors but mainly 1,0,CI is not used on the project.,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/bricewalker/Hey-Jetson/issues/53 and https://github.com/bricewalker/Hey-Jetson/issues/51",1,https://github.com/bricewalker/Hey-Jetson/blob/master/LICENSE is provided.,1,There are many files related to testing,20.0,4.0,8.0,6.0,61.0,101.0,101.0,1.0,0.0,198.0,0.0061919504643962,0.0029761904761904,0.0009244280101687,0.0006951685783802,0.0019455873441138,0.0049146026957325,0.0049146026957325,0.0005279831045406,0.0,0.0044504383007417,21
brikerman/kashgari,Y,1697,838,4420,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/BrikerMan/Kashgari/graphs/contributors shows that there are multiple contributors but mainly author,1,The project uses Azure Pipeline for CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers (mainly author) respond to issues, as evidenced by https://github.com/BrikerMan/Kashgari/issues/394 and https://github.com/BrikerMan/Kashgari/issues/387.",1,https://github.com/BrikerMan/Kashgari/blob/v2-trunk/LICENSE is provided.,1,There are many files related to testing.,5.0,2.0,19.0,18.0,16.0,33.0,33.0,0.0,0.0,32.0,0.001547987616099,0.0014880952380952,0.0021955165241506,0.0020855057351407,0.0005103179918987,0.0016057612768235,0.0016057612768235,0.0,0.0,0.0007192627556754,21
broadinstitute/keras-rcnn,Y,501,838,4683,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/broadinstitute/keras-rcnn/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,0,Most of the functions in the source code are not documented.,0.0,No evidence of sustained commit activity,1,Open issues more than closed,1,https://github.com/broadinstitute/keras-rcnn/blob/master/LICENSE is provided.,1,There are many files related to testing,0.0,2.0,15.0,7.0,742.0,141.0,141.0,3.0,0.0,274.0,0.0,0.0014880952380952,0.0017333025190663,0.0008110300081103,0.0236659968743023,0.0068609800009731,0.0068609800009731,0.0015839493136219,0.0,0.0061586873454708,21
bulletphysics/bullet3,Y,6503,8560,84536,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/bulletphysics/bullet3/graphs/contributors shows that there are multiple contributors,1,The project uses Travis and Appveyor CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/bulletphysics/bullet3/issues/2834 and https://github.com/bulletphysics/bullet3/issues/2907",1,https://github.com/bulletphysics/bullet3/blob/master/LICENSE.txt is provided.,1,There are many files related to testing,215.0,78.0,296.0,263.0,3720.0,2354.0,2354.0,6.0,94.0,6905.0,0.06656346749226,0.0580357142857142,0.0342038363762422,0.0304715560190012,0.1186489331164481,0.1145443044134105,0.1145443044134105,0.0031678986272439,0.1025081788440567,0.1552034164980894,21
bureaucratic-labs/dostoevsky,Y,132,173,316,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/bureaucratic-labs/dostoevsky/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,0,Most of the functions in the source code are not documented.,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/bureaucratic-labs/dostoevsky/issues/37 and https://github.com/bureaucratic-labs/dostoevsky/issues/83",1,https://github.com/bureaucratic-labs/dostoevsky/blob/master/LICENSE is provided.,1,There are 2 files related to testing,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.865943263101552e-05,4.865943263101552e-05,0.0,0.0,6.74308833445718e-05,21
cadene/bootstrap.pytorch,Y,168,231,2866,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Cadene/bootstrap.pytorch/graphs/contributors shows that there are multiple contributors but mainly author,1,The project uses Travis CI,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,The project maintainers did not respond to most of the issues,1,https://github.com/Cadene/bootstrap.pytorch/blob/master/LICENSE.txt is provided.,1,There are many files related to testing.,22.0,5.0,33.0,28.0,84.0,203.0,203.0,3.0,5.0,322.0,0.0068111455108359,0.003720238095238,0.0038132655419459,0.0032441200324412,0.0026791694574681,0.0098778648240961,0.0098778648240961,0.0015839493136219,0.0054525627044711,0.007237581478984,21
calamari-ocr/calamari,Y,621,252,9032,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Calamari-OCR/calamari/graphs/contributors shows that there are multiple contributors but mainly author,1,The project uses Gitlab CI,0,Most of the functions in the source code are not documented.,0.0,No evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/Project-MONAI/MONAI/issues/614 and https://github.com/Project-MONAI/MONAI/issues/598.",1,https://github.com/Cadene/bootstrap.pytorch/blob/master/LICENSE.txt is provided.,1,There are many files related to testing.,38.0,6.0,36.0,18.0,262.0,190.0,190.0,5.0,10.0,233.0,0.0117647058823529,0.0044642857142857,0.0041599260457591,0.0020855057351407,0.0083564571173412,0.0092452921998929,0.0092452921998929,0.0026399155227032,0.0109051254089422,0.0052371319397617,21
